Project Name,Package Name,Architecture Smell,Cause of the Smell
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller.filter.util; freemind.modes.attributes; freemind.modes.mindmapmode.actions.xml.
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.attributes; freemind.modes; freemind.view.mindmapview.
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.attributes; freemind.controller.filter.util; freemind.modes.mindmapmode.
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.attributes; freemind.modes.mindmapmode.
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.mindmapmode.
freemind-1.0.0,freemind.modes.mindmapmode.hooks,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.extensions.
freemind-1.0.0,freemind.modes.mindmapmode.actions,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 72
freemind-1.0.0,freemind.modes.mindmapmode.actions,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ChangeArrowsInArrowLinkAction; FreemindAction; IconAction; RemoveIconAction; SelectBranchAction; AddLocalLinkAction; NodeActorXml; MoveNodeAction; ChangeArrowLinkEndPoints; ColorArrowLinkAction; RevertAction; HookAction; NodeHookAction; MindMapControllerHookAction; CloudColorAction; FontSizeAction; NodeGeneralAction; EdgeWidthAction; UnderlinedAction; UsePlainTextAction; NodeColorAction; AddArrowLinkAction; RemoveArrowLinkAction; RemoveAllIconsAction; FontFamilyAction; BoldAction; SetLinkByTextFieldAction; SingleNodeOperation; ApplyPatternAction; EdgeStyleAction; ItalicAction; NodeBackgroundColorAction; NodeBackgroundColorAction.RemoveNodeBackgroundColorAction; NodeStyleAction; UseRichFormattingAction; CloudAction; NodeColorBlendAction; SelectAllAction]; [PasteAction; UndoPasteHandler]; [PasteAction.NodeCoordinate]; [PasteAction.DataFlavorHandler]; [PasteAction.FileListFlavorHandler]; [PasteAction.MindMapNodesFlavorHandler]; [PasteAction.DirectHtmlFlavorHandler]; [PasteAction.HtmlFlavorHandler]; [PasteAction.StringFlavorHandler]; [PasteAction.ImageFlavorHandler]; [ToggleChildrenFoldedAction]; [CopySingleAction]; [ModeControllerActionHandler]; [CopyAction]; [EdgeColorAction]; [ImportExplorerFavoritesAction]; [DeleteChildAction]; [NewChildAction]; [ImportFolderStructureAction]; [NewSiblingAction]; [CompoundActionHandler]; [PasteAsPlainTextAction]; [ApplyPatternAction.ExternalPatternAction]; [NodeUpAction]; [JoinNodesAction]; [ToggleFoldedAction]; [RedoAction; UndoAction]; [ExportBranchAction]; [CutAction]; [NewPreviousSiblingAction]; [MindMapActions]; [MindMapActions.MouseWheelEventHandler]; [EditAction]. LCC (Lack of Component Cohesion) = 0.46
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.mindmapmode.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.mindmapmode; freemind.modes.mindmapmode.actions.xml.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.controller; freemind.view.mindmapview.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.mindmapmode; freemind.main.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.mindmapmode; freemind.main; freemind.modes.mindmapmode.actions.xml.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.controller.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.mindmapmode; freemind.modes.mindmapmode.actions.xml; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes.mindmapmode.actions.xml; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.mindmapmode; freemind.modes; freemind.view.mindmapview.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.mindmapmode; freemind.extensions.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.main; freemind.controller; freemind.modes.mindmapmode.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.mindmapmode; freemind.main.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.view.mindmapview.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.extensions; freemind.modes.mindmapmode.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.extensions; freemind.controller.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.controller.filter.condition.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view.mindmapview; freemind.controller; freemind.common; freemind.main; freemind.modes; freemind.modes.mindmapmode.
freemind-1.0.0,freemind.modes.mindmapmode.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.mindmapmode; freemind.view.mindmapview.
freemind-1.0.0,freemind.modes.mindmapmode.actions.xml,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.modes.mindmapmode; freemind.modes.attributes; freemind.controller; freemind.modes.mindmapmode.actions
freemind-1.0.0,freemind.modes.mindmapmode.dialogs,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.modes.mindmapmode.actions
freemind-1.0.0,freemind.modes.mindmapmode.dialogs,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IntegerComboProperty; StylePatternFrame]; [StylePatternFrame.StylePatternFrameType]; [StylePatternFrame.ValueTransformator]; [StylePatternFrame.IdentityTransformer]; [StylePatternFrame.EdgeWidthTransformer]; [StylePatternFrame.EdgeWidthBackTransformer]. LCC (Lack of Component Cohesion) = 0.86
freemind-1.0.0,freemind.modes.mindmapmode.listeners,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view.mindmapview; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode.listeners,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.mindmapmode; freemind.view.mindmapview.
freemind-1.0.0,freemind.controller,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 79
freemind-1.0.0,freemind.controller,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.controller.filter; freemind.modes.mindmapmode.attributeactors; freemind.view.mindmapview; freemind.modes.browsemode; freemind.modes.attributes; freemind.common
freemind-1.0.0,freemind.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MenuItemEnabledListener; StructuredMenuItemHolder; MenuItemSelectedListener; StructuredMenuHolder; MapModuleManager; MenuBar; FreeMindPopupMenu; Controller.ToggleMenubarAction; Controller.ToggleToolbarAction; Controller.ToggleLeftToolbarAction; Controller.ShowSelectionAsRectangleAction; NodeMotionListener; Controller; Controller.CloseAction; Controller.PrintAction; Controller.PrintPreviewAction; Controller.PageAction; Controller.DocumentationAction; Controller.KeyDocumentationAction; Controller.AboutAction; Controller.LicenseAction; Controller.ShowAttributeDialogAction; Controller.PropertyAction; Controller.OptionSelectionMechanismAction; Controller.OpenURLAction; MainToolBar; NodeDragListener; FreeMindToolBar; NodeKeyListener; LastOpenedList; LastStateStorageManagement; ZoomListener; MapMouseWheelListener; MapMouseMotionListener; NodeDropListener; NodeMouseMotionListener]; [NodeMotionListener.NodeMotionAdapter]; [MapModuleManager.MapModuleChangeObserver]; [MapModuleManager.MapModuleChangeObserverCompound]; [MapModuleManager.MapTitleChangeListener]; [MapModuleManager.MapTitleContributor]; [MindMapNodesSelection]; [MapMouseMotionListener.MapMouseMotionReceiver]; [MenuBar.MapsMenuActionListener]; [MenuBar.LastOpenedActionListener]; [MenuBar.ModesMenuActionListener]; [NodeMouseMotionListener.NodeMouseMotionObserver]; [ColorSwatch; Controller.BackgroundSwatch]; [Controller.ColorTracker]; [Controller.Closer]; [Controller.DisposeOnClose]; [Controller.QuitAction]; [Controller.LocalLinkConverter]; [Controller.DefaultLocalLinkConverter]; [Controller.NavigationPreviousMapAction]; [Controller.ShowFilterToolbarAction]; [Controller.NavigationNextMapAction]; [Controller.NavigationMoveMapLeftAction]; [Controller.NavigationMoveMapRightAction]; [Controller.MoveToRootAction]; [Controller.ZoomInAction]; [Controller.ZoomOutAction]; [Controller.ShowAllAttributesAction]; [Controller.HideAllAttributesAction]; [Controller.ShowSelectedAttributesAction]; [Controller.OptionAntialiasAction]; [Controller.OptionHTMLExportFoldingAction]; [BlindIcon]; [StructuredMenuHolder.PrintMenuAdder]; [StructuredMenuHolder.MapTokenPair]; [StructuredMenuHolder.MenuAdder]; [StructuredMenuHolder.MenuItemAdder]; [StructuredMenuHolder.MenuAdderCreator]; [StructuredMenuHolder.DefaultMenuAdderCreator]; [StructuredMenuHolder.SeparatorHolder]; [StructuredMenuHolder.PrintMenuAdderCreator]; [StructuredMenuHolder.MenuEventSupplier]; [StructuredMenuHolder.StructuredMenuListener]. LCC (Lack of Component Cohesion) = 0.54
freemind-1.0.0,freemind.controller,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.view.
freemind-1.0.0,freemind.controller,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view; freemind.main.
freemind-1.0.0,freemind.controller,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes; freemind.view.mindmapview.
freemind-1.0.0,freemind.controller,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes.
freemind-1.0.0,freemind.controller,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.view; freemind.main.
freemind-1.0.0,freemind.controller,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.view.mindmapview.
freemind-1.0.0,freemind.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.controller; freemind.controller.filter; freemind.controller
freemind-1.0.0,freemind.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.controller; freemind.modes.mindmapmode.attributeactors; freemind.controller
freemind-1.0.0,freemind.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.controller; freemind.view.mindmapview; freemind.controller
freemind-1.0.0,freemind.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.controller; freemind.modes.browsemode; freemind.controller
freemind-1.0.0,freemind.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.controller; freemind.modes.browsemode; freemind.modes.viewmodes; freemind.view.mindmapview; freemind.controller
freemind-1.0.0,freemind.controller.filter.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SortedListModel; SortedMapListModel; ExtendedComboBoxModel; SortedComboBoxModel]; [SortedMapVector]; [SortedMapVector.MapElement]; [ExtendedComboBoxModel.ExtensionDataListener]. LCC (Lack of Component Cohesion) = 0.57
freemind-1.0.0,freemind.controller.filter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultFilter; FilterController; FilterComposerDialog; FilterComposerDialog.MindMapFilterFileFilter; FilterComposerDialog.SaveAction; FilterToolbar; Filter; FilterInfo]; [FilterComposerDialog.AddConditionAction]; [FilterComposerDialog.DeleteConditionAction]; [FilterComposerDialog.CreateNotSatisfiedConditionAction]; [FilterComposerDialog.CreateConjunctConditionAction]; [FilterComposerDialog.CreateDisjunctConditionAction]; [FilterComposerDialog.ConditionListSelectionListener]; [FilterComposerDialog.ConditionListMouseListener]; [FilterComposerDialog.CloseAction]; [FilterComposerDialog.LoadAction]; [FilterComposerDialog.SimpleConditionChangeListener]; [FilterComposerDialog.SelectedAttributeChangeListener]; [FilterToolbar.FilterChangeListener]; [FilterToolbar.EditFilterAction]; [FilterToolbar.UnfoldAncestorsAction]. LCC (Lack of Component Cohesion) = 0.68
freemind-1.0.0,freemind.controller.filter,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view.mindmapview; freemind.modes.
freemind-1.0.0,freemind.controller.filter,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.controller.filter.condition.
freemind-1.0.0,freemind.controller.filter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.controller.filter; freemind.controller.filter.condition; freemind.controller.filter
freemind-1.0.0,freemind.controller.filter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.controller.filter; freemind.modes.common.plugins; freemind.modes; freemind.controller.filter
freemind-1.0.0,freemind.controller.filter.condition,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.controller.filter
freemind-1.0.0,freemind.controller.filter.condition,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.attributes.
freemind-1.0.0,freemind.controller.filter.condition,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller.filter; freemind.main.
freemind-1.0.0,freemind.controller.filter.condition,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.main.
freemind-1.0.0,freemind.controller.filter.condition,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.common; freemind.main.
freemind-1.0.0,freemind.extensions,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.view.mindmapview
freemind-1.0.0,freemind.extensions,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HookDescriptorBase; HookDescriptorPluginAction; HookDescriptorRegistration; ModeControllerHook; HookFactory; HookInstanciationMethod; MindMapHook; HookFactoryAdapter; PermanentNodeHook; HookRegistration; PermanentNodeHookAdapter; NodeHookAdapter; PermanentNodeHookSubstituteUnknown; NodeHook; ExportHook; ModeControllerHookAdapter; HookAdapter]; [ExportHook.ImageFilter]; [HookFactory.RegistrationContainer]; [HookInstanciationMethod.DestinationNodesGetter]; [HookInstanciationMethod.DefaultDestinationNodesGetter]; [HookInstanciationMethod.RootDestinationNodesGetter]; [HookInstanciationMethod.AllDestinationNodesGetter]; [MindMapHook.PluginBaseClassSearcher]; [ImportWizard]; [UndoEventReceiver]; [DontSaveMarker]. LCC (Lack of Component Cohesion) = 0.41
freemind-1.0.0,freemind.extensions,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.extensions; freemind.modes; freemind.extensions
freemind-1.0.0,freemind.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): tests.freemind; freemind.modes.common.dialogs; freemind.modes.mindmapmode
freemind-1.0.0,freemind.common,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OptionalDontShowMeAgainDialog; TextTranslator; ComboProperty; NextLineProperty; IconProperty; PropertyBean; ScriptEditorProperty; SeparatorProperty; NumberProperty; ColorProperty; StringProperty; PasswordProperty; PropertyControl; RemindValueProperty; ThreeCheckBoxProperty; BooleanProperty; DontShowNotificationProperty; FontProperty]; [OptionalDontShowMeAgainDialog.DontShowPropertyHandler]; [OptionalDontShowMeAgainDialog.StandardPropertyHandler]; [FreeMindProgressMonitor; FreeMindTask; XmlBindingTools]; [FreeMindTask.ProgressDescription]; [NamedObject]; [ScriptEditorProperty.ScriptEditorStarter]; [UnicodeReader]. LCC (Lack of Component Cohesion) = 0.3
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; freemind.controller; freemind.common
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; freemind.main; freemind.common
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; tests.freemind; freemind.common
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; freemind.modes; freemind.common
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; freemind.modes.common.dialogs; freemind.common
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; freemind.modes.mindmapmode; freemind.common
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; freemind.controller; freemind.preferences; freemind.common
freemind-1.0.0,freemind.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.common; tests.freemind; plugins.script; freemind.common
freemind-1.0.0,freemind.view.mindmapview,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 52
freemind-1.0.0,freemind.view.mindmapview,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.view.mindmapview.attributeview; tests.freemind; freemind.modes.mindmapmode
freemind-1.0.0,freemind.view.mindmapview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LinearEdgeView; NodeViewFactory; VerticalRootNodeViewLayout; EdgeView; SharpLinearEdgeView; SharpBezierEdgeView; MainView; MapView; ArrowLinkView; MindMapLayout; NodeView; LeftNodeViewLayout; RootMainView; NodeViewLayout; NodeViewVisitor; NodeViewLayoutAdapter; MultipleImage; ForkMainView; EditNodeDialog; IndependantMapViewCreator; EditNodeWYSIWYG; MapView.CheckLaterForCenterNodeTask; NodeMotionListenerView; RightNodeViewLayout; EditNodeExternalApplication; EditNodeBase; EditNodeBase.EditDialog; CloudView; ConvexHull; EditNodeTextField; NodeFoldingComponent; BubbleMainView; NodeFoldingComponent.RoundImageButtonUI; BezierEdgeView; PathBBox]; [EditNodeTextField.TextFieldListener]; [EditNodeBase.DialogWindowListener]; [EditNodeBase.SubmitAction]; [EditNodeBase.SplitAction]; [EditNodeBase.CancelAction]; [EditNodeBase.EditControl]; [EditNodeBase.EditCopyAction]; [EditNodeBase.EditPopupMenu]; [EditNodeBase.KeyEventQueue]; [ConvexHull.thetaComparator]; [NodeViewFactory.ContentPane]; [NodeViewFactory.ContentPaneLayout]; [EditNodeDialog.LongNodeDialog]; [EditNodeWYSIWYG.HTMLDialog]; [MapView.ResizeListener]; [MapView.ScrollPane]; [MapView.Selected]. LCC (Lack of Component Cohesion) = 0.35
freemind-1.0.0,freemind.view.mindmapview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes; freemind.controller.
freemind-1.0.0,freemind.view.mindmapview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.main.
freemind-1.0.0,freemind.view.mindmapview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.controller.
freemind-1.0.0,freemind.view.mindmapview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller; freemind.modes.
freemind-1.0.0,freemind.view.mindmapview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.view.mindmapview.attributeview.
freemind-1.0.0,freemind.view.mindmapview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view; freemind.main; freemind.controller.
freemind-1.0.0,freemind.view.mindmapview,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.view.mindmapview; freemind.view.mindmapview.attributeview; freemind.view.mindmapview
freemind-1.0.0,freemind.view.mindmapview.attributeview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AttributePopupMenu; AttributeTable; AttributeTable.MyFocusListener; AttributeTableModelDecoratorAdapter; ExtendedAttributeTableModelDecorator; AttributeViewScrollPane; AttributeView; AttributeTableCellRenderer; ReducedAttributeTableModelDecorator]; [AttributeTable.HeaderMouseListener]. LCC (Lack of Component Cohesion) = 0.2
freemind-1.0.0,freemind.view.mindmapview.attributeview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.attributes.
freemind-1.0.0,freemind.view.mindmapview.attributeview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view.mindmapview; freemind.modes.
freemind-1.0.0,freemind.view.mindmapview.attributeview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.attributes; freemind.modes; freemind.view.mindmapview.
freemind-1.0.0,freemind.view.mindmapview.attributeview,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.attributes; freemind.view.mindmapview.
freemind-1.0.0,freemind.view,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.view.mindmapview
freemind-1.0.0,freemind.main,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45
freemind-1.0.0,freemind.main,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.controller; freemind.view.mindmapview; freemind.modes; freemind.view; freemind.common; freemind.modes.mindmapmode
freemind-1.0.0,freemind.main,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FreeMindCommon; FreeMind; FreeMindApplet; FreeMindMain; LogFileLogHandler; LoggingOutputStream; StdFormatter; FreeMindSplashModern; Resources; FreeMindStarter; Tools; IFreeMindSplash; HtmlTools; EditServer; XHTMLWriter; FixedHTMLWriter; FeedBack; FreeMindSplashModern.FeedBackImpl; Base64Coding]; [FreeMindCommon.FreeMindResourceBundle]; [FreeMindSecurityManager]; [XHTMLWriter.XHTMLFilterWriter]; [FreeMind.MyEventQueue]; [XMLParseException; XMLElement]; [FreeMindMain.StartupDoneListener]; [FreeMindMain.VersionInformation]; [LogFileLogHandler.LogReceiver]; [ExampleFileFilter]; [StdFormatter.StdOutErrLevel]; [FreeMindStarter.ProxyAuthenticator]; [Tools.IntHolder]; [Tools.BooleanHolder]; [Tools.ObjectHolder]; [Tools.Pair]; [Tools.DesEncrypter]; [Tools.SingleDesEncrypter]; [Tools.TripleDesEncrypter]; [Tools.TransformerRunnable]; [Tools.EscapeAction]; [Tools.NameMnemonicHolder]; [Tools.ButtonHolder]; [Tools.ActionHolder]; [Tools.MindMapNodePair]; [HtmlTools.IndexPair]. LCC (Lack of Component Cohesion) = 0.58
freemind-1.0.0,freemind.main,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller; freemind.modes.
freemind-1.0.0,freemind.main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.main; freemind.modes.mindmapmode; freemind.modes.common; freemind.main
freemind-1.0.0,freemind.main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.main; freemind.modes.mindmapmode; freemind.modes.common.actions; freemind.main
freemind-1.0.0,accessories.plugins,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 66
